client_id,completed,Variation
2201280,1,Test
2201574,1,Test
2201895,0,Control
2202204,1,Test
2202223,1,Test
2202333,1,Test
2202711,1,Test
2202822,1,Control
2202835,1,Test
2203105,0,Control
2203401,1,Control
2203412,0,Test
2203560,1,Control
2203738,1,Control
2203970,0,Control
2204322,1,Test
2204440,0,Test
2204585,0,Control
2204634,0,Control
2204958,1,Control
2205199,1,Control
2205691,1,Control
2205743,1,Test
2205884,1,Control
2205995,1,Control
2206068,0,Test
2206093,1,Test
2206163,0,Test
2206536,1,Control
2206570,0,Control
2206697,1,Control
2206736,1,Test
2206737,0,Control
2206828,1,Test
2207194,1,Control
2207701,1,Control
2207829,1,Test
2207976,1,Control
2208717,1,Test
2208787,0,Control
2209005,1,Control
2209032,0,Test
2209237,1,Test
2209429,1,Control
2209532,1,Test
2209554,1,Test
2209920,1,Test
2209985,1,Test
2210348,1,Control
2210369,1,Control
2211014,1,Control
2211100,0,Control
2211277,1,Test
2211525,0,Test
2211619,0,Test
2211630,1,Test
2211868,0,Control
2212042,1,Control
2212057,1,Control
2212650,1,Test
2212693,0,Control
2212960,1,Test
2212962,1,Test
2213294,0,Test
2213365,1,Test
2213600,1,Test
2213954,1,Test
2214073,1,Test
2214131,1,Control
2214260,1,Control
2214357,1,Test
2214360,1,Control
2214841,1,Test
2214904,1,Test
2214909,1,Control
2214910,1,Control
2214966,1,Test
2215051,1,Control
2215192,1,Test
2215598,1,Control
2215826,1,Control
2215874,1,Test
2216021,1,Test
2216120,1,Test
2216224,1,Test
2216651,1,Control
2217121,1,Test
2217126,1,Control
2217307,1,Control
2217574,1,Test
2217601,1,Test
2217799,0,Test
2217905,1,Test
2217976,1,Test
2218050,1,Test
2218715,1,Test
2218878,1,Test
2218915,0,Test
2220030,1,Test
2220546,0,Test
2220861,0,Test
2220892,1,Control
2220910,1,Test
2221017,0,Test
2221190,0,Test
2221200,1,Control
2221441,0,Control
2221633,1,Test
2221946,1,Test
2221950,1,Control
2222172,1,Test
2222297,1,Test
2222307,0,Control
2222556,1,Test
2222738,1,Test
2222915,0,Test
2222918,0,Control
2222923,1,Test
2223198,1,Control
2223269,0,Test
2223495,1,Test
2223497,1,Test
2223546,1,Test
2223558,0,Test
2224048,0,Test
2224233,0,Test
2224332,0,Control
2224367,0,Test
2224552,1,Control
2224720,1,Control
2224846,0,Test
2224929,0,Control
2224982,1,Control
2225257,1,Control
2225489,1,Control
2225588,1,Control
2225730,1,Test
2225879,1,Control
2225918,0,Test
2226215,1,Control
2226478,0,Control
2226543,1,Control
2226917,0,Test
2226956,1,Control
2227005,1,Control
2227118,1,Test
2227212,1,Test
2227231,1,Control
2227327,1,Test
2227559,1,Control
2228228,1,Test
2228464,0,Control
2228486,1,Control
2228618,1,Test
2228877,0,Test
2228978,1,Test
2229120,1,Test
2229537,1,Control
2229584,1,Test
2229604,0,Control
2229647,1,Control
2229722,0,Test
2230064,0,Test
2230091,0,Control
2230146,1,Test
2230340,0,Control
2230361,1,Test
2230504,1,Control
2230522,1,Test
2230745,1,Control
2230975,1,Control
2231000,1,Control
2231220,0,Test
2231989,0,Control
2232111,0,Control
2232126,1,Control
2232133,0,Control
2232190,1,Control
2232360,1,Control
2232369,1,Test
2232411,0,Test
2232619,0,Test
2232805,1,Test
2232833,1,Test
2233220,1,Test
2233347,1,Test
2234064,1,Test
2234198,1,Test
2234213,1,Control
2234265,1,Control
2234704,1,Control
2234759,1,Test
2235331,0,Test
2235345,1,Control
2235419,1,Control
2235488,0,Control
2235638,1,Control
2235744,1,Test
2236396,1,Control
2236425,0,Control
2236448,1,Control
2236959,1,Test
2237129,1,Test
2237173,1,Test
2237376,1,Test
2237617,1,Control
2237790,0,Control
2237903,0,Test
2238081,1,Control
2238252,1,Test
2238419,0,Control
2238446,1,Test
2238815,1,Control
2239147,1,Test
2239313,1,Test
2239512,1,Test
2240256,1,Test
2240373,1,Control
2240779,1,Test
2240811,0,Test
2241125,0,Test
2241165,1,Test
2241215,0,Test
2241847,0,Control
2241980,1,Test
2242286,1,Control
2242363,1,Control
2242768,0,Control
2243159,1,Control
2243361,1,Control
2243576,0,Test
2243728,0,Control
2243835,0,Control
2243938,0,Test
2244086,0,Control
2244163,0,Test
2244492,1,Test
2244649,1,Control
2244717,1,Test
2244759,1,Control
2244761,1,Test
2245262,1,Test
2245495,0,Test
2245536,0,Control
2245552,1,Test
2245746,0,Test
2245788,1,Test
2246115,0,Test
2246870,1,Control
2247061,0,Test
2247265,1,Test
2247497,1,Control
2247829,1,Test
2247921,1,Control
2247954,0,Test
2248041,0,Test
2248091,1,Control
2248143,0,Test
2249509,0,Test
2249600,1,Test
2249641,1,Control
2249663,1,Test
2249993,1,Control
2250020,1,Test
2250111,1,Control
2250474,1,Test
2250558,0,Test
2250711,1,Test
2251561,1,Control
2251990,0,Test
2252096,1,Control
2252099,0,Control
2252602,1,Test
2252694,1,Test
2252744,0,Test
2252926,1,Test
2253226,1,Test
2253299,1,Test
2253625,1,Test
2253708,0,Control
2253944,0,Test
2254043,1,Control
2254581,1,Test
2254754,1,Control
2254891,0,Control
2254930,1,Test
2254952,1,Control
2255127,1,Test
2255252,0,Control
2255606,1,Control
2255932,1,Control
2255988,1,Test
2256055,1,Control
2256413,1,Control
2256831,1,Control
2256857,1,Test
2256976,1,Test
2257004,1,Test
2257145,0,Test
2257185,0,Test
2257208,1,Test
2257239,1,Control
2257692,1,Test
2258357,1,Control
2258366,1,Control
2258736,0,Test
2259039,0,Test
2259706,1,Control
2260000,0,Test
2260897,1,Test
2261008,0,Test
2261493,0,Control
2261819,1,Test
2261960,1,Test
2262027,1,Test
2262081,1,Control
2262323,0,Test
2262356,1,Control
2262377,1,Test
2262697,0,Control
2262795,1,Control
2262804,0,Control
2262841,1,Test
2263285,1,Test
2263444,0,Test
2263474,1,Control
2263542,1,Test
2263719,0,Control
2263743,0,Test
2264189,1,Test
2264281,1,Control
2264683,0,Test
2264827,0,Control
2264903,1,Test
2264937,1,Test
2264956,0,Test
2265297,0,Test
2266160,1,Control
2266179,0,Control
2267713,1,Test
2267878,1,Control
2267895,1,Test
2268089,0,Control
2268205,1,Control
2268231,1,Control
2268258,1,Test
2268691,0,Control
2268780,1,Control
2268819,0,Control
2268955,1,Control
2269063,1,Control
2269185,0,Test
2269341,1,Test
2269398,0,Test
2269601,1,Control
2269726,0,Test
2269733,1,Control
2269756,0,Control
2269867,1,Control
2269974,1,Test
2270034,1,Control
2270179,1,Test
2270316,0,Control
2270432,1,Test
2270478,0,Control
2270844,1,Control
2271164,1,Test
2271187,1,Test
2271229,1,Test
2271365,0,Test
2271391,1,Test
2271678,1,Test
2271732,1,Control
2272416,1,Test
2272471,1,Control
2272896,0,Test
2273399,0,Control
2273445,1,Control
2273603,1,Control
2273671,0,Test
2274274,1,Test
2274430,0,Test
2274475,1,Control
2274489,1,Test
2274658,1,Control
2274696,1,Control
2275076,1,Test
2275192,1,Control
2275495,1,Test
2275531,1,Test
2275598,1,Control
2276002,1,Test
2276074,0,Control
2276090,1,Control
2276437,1,Control
2276485,0,Control
2276676,0,Control
2276756,1,Test
2276803,1,Control
2276962,1,Test
2277142,1,Control
2277300,1,Test
2277404,1,Control
2277480,1,Test
2277808,0,Control
2277821,1,Control
2278258,1,Test
2278314,1,Test
2278325,1,Test
2278337,1,Control
2278496,0,Control
2278584,1,Control
2278737,1,Test
2278798,1,Control
2279041,1,Test
2279186,1,Control
2279529,0,Control
2279817,1,Control
2280022,1,Test
2280093,0,Test
2280284,0,Test
2280318,0,Test
2280450,1,Control
2280494,0,Control
2280509,1,Test
2280581,0,Control
2280700,1,Control
2280839,1,Test
2280908,1,Test
2280986,1,Test
2281012,1,Control
2281108,0,Control
2281740,1,Test
2281797,0,Control
2282258,1,Test
2282338,1,Test
2282363,1,Test
2282626,1,Control
2282698,1,Test
2282707,1,Control
2282781,1,Test
2283044,0,Control
2283151,0,Control
2283351,1,Control
2284157,0,Control
2284215,1,Control
2284299,0,Test
2284757,0,Test
2284833,1,Test
2284868,1,Control
2285228,1,Test
2285467,0,Test
2285493,1,Control
2285566,0,Control
2285610,1,Control
2285999,0,Test
2286415,1,Test
2286421,0,Test
2286444,1,Control
2286455,0,Control
2286579,1,Test
2286650,0,Test
2286665,1,Test
2286758,1,Test
2286797,1,Test
2287360,0,Control
2287420,1,Control
2287462,0,Test
2287464,1,Test
2287580,1,Control
2288009,1,Test
2288164,1,Control
2288204,1,Control
2288541,1,Control
2288604,0,Control
2288638,1,Control
2288746,1,Test
2288933,1,Test
2289242,1,Control
2289261,1,Test
2289446,0,Control
2289671,0,Test
2289694,1,Test
2289897,1,Control
2289925,0,Control
2289937,1,Control
2290080,1,Control
2290136,0,Test
2290198,1,Control
2290457,0,Control
2290543,1,Control
2290722,0,Test
2290927,0,Control
2290934,1,Test
2291067,1,Test
2291168,1,Test
2291193,0,Control
2291205,0,Control
2291408,1,Test
2291432,1,Control
2291551,1,Test
2291589,1,Test
2291630,1,Test
2291896,0,Test
2291985,0,Control
2291989,1,Test
2292083,0,Test
2292333,1,Control
2292390,0,Test
2292451,0,Test
2292643,1,Test
2292757,1,Test
2292981,0,Test
2293046,1,Control
2293253,0,Test
2293275,1,Control
2293850,1,Test
2293999,1,Control
2294048,1,Control
2294133,1,Control
2294786,1,Control
2295862,1,Test
2295997,1,Control
2296131,1,Control
2296209,1,Test
2296594,0,Control
2296871,0,Test
2296919,0,Control
2297047,0,Control
2297049,0,Control
2297167,1,Test
2297194,1,Test
2297514,1,Control
2297521,1,Control
2297738,1,Control
2298096,1,Control
2298414,1,Test
2298936,1,Control
2299180,0,Control
2299456,1,Control
2300570,1,Control
2300964,1,Control
2300994,0,Control
2301256,0,Test
2301262,0,Test
2301328,0,Test
2301536,1,Test
2301667,1,Test
2301692,1,Control
2301893,0,Control
2302138,1,Test
2302204,0,Control
2302372,0,Test
2302824,0,Control
2302866,1,Control
2302930,1,Test
2303377,0,Test
2304137,1,Test
2304358,1,Control
2304444,0,Control
2304486,0,Control
2304722,0,Test
2304816,1,Test
2304905,1,Control
2304952,1,Test
2305223,1,Control
2305252,1,Control
2305285,0,Control
2305548,0,Control
2305576,0,Test
2305789,1,Control
2305813,1,Control
2306046,1,Test
2306578,1,Test
2306724,0,Test
2306958,1,Control
2307094,1,Test
2307211,1,Control
2307728,0,Test
2307904,1,Control
2308460,1,Test
2308847,1,Control
2308881,0,Control
2308976,1,Control
2309007,1,Control
2309038,0,Test
2309367,1,Test
2309549,0,Test
2309632,0,Control
2309911,0,Control
2310251,1,Test
2310297,0,Test
2310542,1,Test
2311246,1,Control
2311252,1,Control
2311400,1,Test
2311614,1,Control
2311816,1,Control
2312741,0,Test
2312949,1,Control
2313232,0,Test
2313249,1,Test
2313272,1,Test
2313292,1,Test
2313582,0,Control
2313632,1,Test
2313651,1,Test
2313692,1,Test
2313780,1,Test
2313865,1,Test
2314002,0,Test
2314767,0,Test
2314798,1,Control
2314843,1,Test
2315091,1,Control
2315149,1,Test
2315172,0,Control
2316123,0,Control
2316460,1,Control
2316835,0,Control
2316975,1,Test
2317014,0,Control
2317232,1,Test
2317640,0,Control
2317698,1,Test
2317941,1,Test
2318024,0,Control
2318298,1,Control
2318565,1,Test
2318634,0,Control
2319061,1,Test
2319125,0,Control
2319207,0,Control
2319234,0,Control
2319418,0,Test
2319496,1,Test
2319604,1,Control
2319928,1,Test
2320664,1,Control
2320677,1,Test
2320742,1,Control
2321427,1,Control
2321875,1,Test
2322197,0,Test
2322348,1,Control
2322507,1,Test
2322551,1,Test
2323288,1,Control
2323407,0,Test
2323408,1,Test
2323637,0,Test
2324576,1,Test
2324718,1,Test
2324981,0,Test
2325224,1,Control
2325253,0,Control
2325282,1,Control
2326112,1,Test
2326659,1,Test
2326972,1,Test
2327007,1,Control
2327217,0,Control
2327485,1,Test
2328158,1,Control
2328167,1,Test
2328234,1,Test
2328287,1,Control
2328321,1,Control
2328452,1,Control
2328592,1,Control
2328764,0,Control
2329010,0,Test
2329201,0,Control
2329275,0,Control
2329384,1,Test
2329513,1,Control
2330017,1,Test
2330172,1,Test
2330451,1,Control
2330564,0,Control
2331081,1,Test
2331309,1,Control
2331608,1,Control
2331613,1,Control
2331634,0,Test
2331726,1,Test
2331782,1,Control
2332011,0,Control
2332019,0,Control
2332122,1,Control
2332428,1,Test
2333006,1,Control
2333118,1,Test
2333169,1,Control
2333398,0,Test
2333654,0,Test
2333713,0,Test
2333786,1,Test
2334179,0,Test
2334273,0,Control
2334881,1,Control
2334903,1,Test
2335093,1,Test
2335155,0,Test
2335590,1,Test
2335669,0,Control
2335724,1,Test
2335870,1,Test
2336012,0,Control
2336104,1,Control
2336280,1,Test
2336436,1,Test
2336651,0,Test
2336764,1,Control
2336769,1,Control
2336869,1,Control
2336977,0,Test
2337097,0,Test
2337117,1,Test
2337162,1,Control
2337168,1,Control
2337192,1,Test
2337547,1,Test
2337837,0,Test
2337961,1,Control
2338216,0,Control
2338296,1,Control
2338344,1,Test
2338427,1,Control
2338448,0,Control
2339091,0,Control
2339126,1,Control
2339127,1,Control
2339348,0,Test
2339876,1,Test
2340168,0,Control
2340487,1,Test
2340754,0,Control
2340830,1,Test
2341060,1,Test
2341202,1,Control
2341335,1,Test
2341436,1,Test
2341480,1,Control
2341607,0,Test
2341792,0,Control
2341832,1,Test
2341932,0,Test
2342369,1,Test
2342590,0,Control
2342626,1,Control
2342766,1,Test
2342940,1,Test
2343009,0,Control
2343101,0,Control
2343199,1,Control
2343322,1,Control
2343430,1,Test
2343695,1,Test
2343902,1,Test
2344028,0,Control
2344790,0,Control
2345113,0,Test
2345159,1,Control
2345328,0,Test
2345585,0,Control
2345882,0,Test
2345989,1,Test
2346012,1,Control
2346401,1,Control
2346504,1,Control
2346575,1,Test
2346576,1,Control
2346755,1,Test
2346767,1,Control
2346854,1,Control
2346934,1,Test
2346970,1,Control
2347026,1,Test
2347179,1,Test
2347584,0,Control
2348065,0,Control
2348380,0,Control
2348515,1,Test
2348609,1,Test
2348840,1,Control
2349303,1,Control
2349326,1,Test
2349517,0,Test
2349521,1,Test
2350690,0,Control
2351335,0,Test
2351400,1,Test
2351870,1,Test
2351894,0,Control
2351990,0,Test
2352141,1,Test
2352309,1,Test
2352363,1,Test
2352899,1,Test
2352957,1,Test
2353193,1,Control
2353442,1,Test
2353480,1,Control
2353550,1,Control
2353620,1,Test
2353743,0,Control
2353745,0,Control
2354035,0,Control
2354204,1,Test
2354227,1,Test
2354284,1,Test
2354414,1,Test
2354616,0,Control
2354722,1,Test
2354893,0,Control
2355218,0,Test
2355414,1,Control
2355590,1,Control
2355748,1,Control
2356366,0,Control
2356445,1,Test
2357486,1,Test
2357490,1,Control
2357832,1,Control
2358419,1,Test
2359034,1,Control
2359159,0,Control
2359229,0,Control
2359280,1,Test
2359427,1,Test
2359598,0,Control
2359607,0,Test
2359722,0,Control
2359936,1,Test
2360447,1,Control
2360532,1,Control
2360934,0,Control
2361360,0,Test
2361377,1,Control
2361582,0,Test
2361758,1,Control
2361790,1,Test
2361862,0,Control
2362248,1,Test
2362808,1,Test
2362826,1,Test
2363091,1,Test
2363138,0,Test
2363257,1,Control
2363600,0,Test
2363614,0,Test
2363701,1,Control
2363857,1,Control
2364116,1,Test
2364227,1,Control
2365020,1,Test
2365141,0,Control
2365190,1,Test
2365265,1,Test
2365273,1,Test
2365348,1,Control
2365440,1,Test
2365737,1,Test
2365879,1,Control
2365886,1,Test
2366018,1,Control
2366463,0,Test
2366940,1,Test
2367065,1,Control
2367084,1,Control
2367184,1,Control
2367390,1,Test
2367706,1,Control
2367906,1,Control
2368030,1,Test
2368093,1,Control
2368114,0,Control
2368143,0,Test
2368241,1,Test
2368293,1,Test
2368301,0,Control
2368346,0,Test
2368401,1,Control
2368419,1,Test
2368690,1,Test
2368987,1,Control
2369039,0,Test
2369284,0,Test
2369775,1,Test
2369831,0,Test
2369934,1,Test
2370158,1,Test
2370481,1,Control
2370747,0,Test
2370900,0,Test
2371126,1,Control
2371133,0,Test
2371270,1,Test
2371463,1,Test
2371536,1,Control
2371545,1,Control
2371810,0,Test
2371943,0,Test
2371970,0,Test
2372059,0,Control
2372230,0,Control
2372658,1,Control
2373104,0,Control
2373459,0,Control
2373602,0,Control
2373790,1,Test
2374361,0,Control
2374507,1,Test
2374902,1,Control
2374934,0,Control
2375127,1,Test
2375918,1,Test
2376070,1,Control
2376321,1,Test
2376344,1,Test
2376452,1,Test
2376486,1,Test
2376505,1,Control
2376568,0,Test
2377028,1,Control
2377064,1,Test
2377314,1,Control
2377937,1,Control
2378055,1,Test
2378341,1,Control
2378550,0,Control
2378565,1,Test
2378794,1,Control
2379374,1,Test
2379592,1,Test
2379890,1,Control
2379892,0,Test
2380023,1,Test
2380077,1,Control
2380192,1,Control
2380229,0,Control
2380332,0,Test
2380463,1,Control
2380669,1,Test
2381209,0,Control
2381474,0,Control
2381726,0,Control
2381834,1,Control
2382409,0,Control
2382696,1,Test
2382972,0,Control
2383076,1,Test
2383258,1,Control
2383421,1,Test
2383774,1,Control
2383926,1,Test
2384121,1,Control
2384232,0,Test
2384259,1,Control
2384314,1,Control
2385034,0,Control
2385070,0,Test
2385222,0,Control
2385262,1,Control
2385269,1,Test
2385412,0,Control
2385832,1,Test
2386069,1,Test
2386141,1,Control
2386196,0,Test
2386323,1,Test
2386780,1,Control
2386890,1,Control
2387182,0,Control
2387654,1,Test
2388317,1,Test
2388335,1,Test
2388356,0,Test
2388642,1,Test
2389741,1,Test
2389810,1,Control
2389989,1,Control
2390274,1,Test
2390279,1,Test
2390391,1,Test
2390397,0,Control
2390810,1,Test
2390984,1,Test
2391646,0,Control
2391727,1,Control
2391782,1,Control
2391803,1,Test
2391912,0,Control
2392260,1,Test
2392277,0,Test
2392397,1,Control
2393271,1,Test
2393856,1,Control
2394796,1,Control
2394940,0,Test
2395001,0,Control
2395006,1,Control
2395071,0,Test
2395247,0,Test
2395301,1,Control
2395415,0,Test
2395424,0,Test
2395779,0,Control
2395794,0,Test
2395828,1,Control
2395949,1,Test
2396007,1,Control
2396150,0,Test
2396230,1,Test
2396331,1,Test
2396499,1,Control
2396722,1,Test
2396836,1,Test
2396847,0,Test
2397050,1,Test
2397115,1,Control
2397151,1,Test
2397250,1,Test
2397739,1,Test
2397900,1,Control
2398023,1,Control
2398138,1,Test
2398368,0,Test
2398801,1,Control
2399201,1,Control
2399324,1,Test
2399540,0,Control
2400004,1,Control
2400035,1,Test
2400763,1,Control
2400777,1,Test
2400957,1,Test
2401634,1,Test
2401912,1,Test
2402214,1,Test
2402375,0,Control
2402627,1,Control
2402695,1,Test
2402724,1,Control
2402747,1,Control
2402872,1,Control
2403493,0,Control
2403725,0,Test
2403780,0,Test
2404228,0,Test
2404401,1,Control
2404609,1,Test
2404667,0,Test
2405156,1,Control
2405207,1,Test
2405235,1,Control
2405238,1,Test
2405269,0,Test
2405811,1,Test
2406021,1,Control
2406034,1,Control
2406074,1,Control
2406154,1,Test
2406259,0,Control
2406356,0,Test
2408060,1,Control
2408598,1,Test
2408633,1,Test
2408649,1,Control
2408776,1,Test
2408816,1,Control
2408879,1,Test
2408953,1,Control
2408987,1,Test
2409327,0,Control
2409434,0,Control
2409622,1,Control
2409779,0,Test
2410363,0,Control
2410623,0,Control
2410868,0,Test
2411177,0,Control
2411318,0,Control
2411415,1,Control
2411512,1,Test
2411588,1,Test
2411864,0,Test
2411890,1,Control
2411927,0,Test
2412181,1,Test
2412538,1,Test
2412642,0,Test
2413002,1,Test
2413185,0,Control
2413226,1,Test
2413234,0,Control
2413409,1,Control
2413454,1,Test
2413649,1,Control
2414260,1,Control
2414359,1,Control
2414386,1,Control
2414527,1,Control
2414662,1,Test
2415000,1,Test
2415092,1,Control
2415149,1,Test
2415180,1,Test
2415294,1,Test
2415482,0,Control
2416203,1,Test
2416620,0,Control
2416805,1,Control
2416816,0,Test
2417189,1,Test
2417286,1,Test
2417330,1,Control
2417351,0,Test
2417368,0,Control
2417474,1,Test
2417496,0,Test
2417501,1,Control
2417819,1,Control
2417848,0,Control
2417924,1,Test
2418161,0,Test
2418227,0,Test
2418324,1,Test
2418775,1,Test
2418795,1,Control
2419034,1,Test
2419159,0,Test
2419293,1,Control
2420607,1,Test
2420728,0,Control
2420826,0,Control
2420905,0,Test
2420919,1,Control
2420923,1,Test
2421681,1,Control
2422177,1,Control
2422256,1,Control
2422435,1,Test
2422500,1,Test
2422593,0,Test
2422852,0,Test
2423011,0,Control
2423061,1,Control
2423250,1,Control
2423443,1,Control
2423591,1,Control
2424231,1,Control
2424440,1,Control
2424817,1,Test
2424864,1,Test
2424965,1,Control
2425225,1,Test
2425481,0,Control
2425861,0,Test
2426068,1,Test
2426496,0,Test
2426649,0,Control
2426653,0,Test
2426670,1,Test
2426725,0,Test
2426792,0,Control
2427048,1,Control
2427319,1,Control
2427579,1,Test
2427690,1,Control
2428045,0,Control
2428552,1,Control
2428657,1,Control
2428939,1,Control
2429000,0,Test
2429252,1,Control
2429429,0,Test
2429572,0,Control
2429689,0,Test
2429948,0,Control
2430937,1,Test
2431205,0,Control
2431305,0,Test
2431679,1,Control
2431736,1,Test
2431873,0,Test
2432176,1,Test
2432399,0,Control
